614 660 57
357 674 80
728 197 48
235 694 97
192 689 31
697 229 71
895 133 62
277 700 67
927 109 40
783 904 28
434 843 23
385 961 91
056 161 02
103 546 15
046 596 90
730 257 06
421 253 59
073 020 95
262 476 07
085 162 17
086 406 24
663 553 99
666 156 88
053 395 78
720 527 01
242 508 26
797 681 39
498 802 73
428 863 40
890 450 46
400 634 05
547 135 11
104 959 90
378 138 17
280 717 56
170 786 05
351 605 53
905 854 65
877 828 21
709 671 27
235 617 59
149 798 57
076 591 17
209 433 55
723 581 18
119 382 93
303 264 71
728 699 70
174 027 78
377 066 88
840 487 16
286 417 19
155 844 55
662 188 15
727 689 48
419 615 40
662 074 21
118 347 30
486 951 26
553 316 89
079 669 71
770 270 91
611 931 15
322 380 02
217 629 93
468 767 24
611 747 20
555 977 28
564 316 42
780 473 35
551 159 61
261 737 83
892 081 08
388 561 83
978 032 97
329 657 82
467 396 84
010 848 68
883 511 53
277 294 50
737 746 05
505 217 82
192 400 51
391 003 16
797 425 43
760 878 49
480 094 21
490 118 30
380 515 15
577 680 13
574 843 49
548 727 81
528 612 17
921 099 94
317 137 17
409 039 15
006 925 63
569 522 55
984 884 09
138 700 90
105 105 19
412 897 41
061 370 40
600 269 33
842 792 71
317 980 61
097 741 44
677 480 81
397 249 84
489 719 16
403 052 67
058 834 42
371 905 00
846 526 57
806 166 36
163 446 14
101 401 10
753 201 84
826 757 35
846 849 72
438 314 42
221 450 08
841 343 29
165 144 05
921 621 43
075 794 63
894 579 39
075 763 53
354 051 82
630 516 21
158 905 33
357 673 61
117 792 56
880 213 65
825 822 07
303 400 52
889 933 77
352 638 66
516 569 57
790 981 39
204 288 18
390 624 22
653 353 78
046 471 83
456 805 61
941 653 81
304 868 51
061 363 27
052 053 41
609 701 20
029 882 39
291 513 81
398 255 42
423 343 59
675 693 09
089 866 23
757 975 61
968 333 67
131 956 48
137 396 76
405 370 24
798 209 90
088 065 40
701 643 04
847 521 19
793 960 81
721 578 14
106 636 10
072 130 25
218 416 22
128 903 84
291 191 18
278 193 53
208 815 96
541 766 52
435 767 16
948 716 29
573 843 28
328 645 22
948 147 99
125 482 17
508 049 34
718 683 28
889 572 00
937 773 69
824 788 06
938 261 12
267 628 08
484 554 26
372 441 58
953 570 80
786 981 66
916 284 78
221 310 35
411 615 09
489 154 92
398 686 09
906 193 28
005 251 35
252 134 48
795 773 72
376 583 43
681 314 30
624 172 41
069 974 59
673 099 97
760 478 41
612 027 72
213 049 93
711 365 41
378 836 06
561 595 55
803 969 60
909 888 83
861 500 35
570 988 22
601 299 11
815 846 62
569 849 30
708 759 10
651 033 84
978 937 77
917 355 81
615 112 43
971 249 32
827 186 91
447 101 61
780 256 08
611 038 65
184 984 28
577 391 73
121 305 11
510 410 29
959 306 91
983 920 41
500 891 14
212 944 13
371 088 34
385 823 76
947 928 90
242 371 91
656 976 60
944 133 83
380 204 99
585 279 72
329 356 95
804 977 37
847 958 96
602 258 24
913 894 82
270 755 63
104 259 33
856 417 57
674 821 67
989 408 36
121 672 83
442 944 06
482 574 21
210 173 33
814 663 71
081 038 24
863 774 06
337 511 53
742 118 48
539 152 45
158 788 27
000 823 54
672 645 33
182 263 68
072 530 02
166 205 55
971 072 66
020 584 44
759 212 20
631 725 01
773 466 21
809 739 76
187 900 02
192 889 03
484 641 26
973 741 72
032 649 78
730 538 28
033 922 85
535 733 61
682 316 65
314 104 90
610 698 13
602 945 08
936 165 40
500 320 04
870 688 26
041 100 40
685 113 78
346 940 20
902 816 17
896 881 53
515 726 14
925 601 53
443 594 48
764 680 56
941 028 94
448 657 18
125 785 52
684 315 39
279 499 23
946 988 19
355 539 99
221 567 00
165 809 65
490 166 79
063 073 16
942 510 20
812 490 20
487 396 96
615 418 62
653 850 82
107 791 61
016 609 55
633 593 68
770 716 86
595 505 15
686 890 23
730 117 01
205 540 67
650 790 00
032 191 85
543 423 38
409 178 25
300 322 82
048 715 07
932 547 26
912 033 55
056 310 44
960 636 41
686 955 06
066 483 67
211 865 95
352 293 48
109 706 26
308 243 73
938 124 39
700 564 84
694 128 54
558 604 31
922 722 04
978 295 90
437 431 68
616 884 27
062 471 18
159 312 52
586 299 62
375 802 01
296 462 27
172 814 04
288 470 27
299 790 55
948 820 73
340 918 24
679 014 00
548 941 72
083 844 46
574 359 20
601 768 33
638 231 53
544 336 11
355 196 91
610 249 21
580 486 24
979 518 95
740 558 74
805 484 10
679 605 24
913 184 42
357 016 43
393 681 70
053 817 51
581 782 77
627 184 40
782 638 14
054 976 80
887 132 37
500 392 83
108 206 05
344 767 42
320 917 71
608 093 82
569 505 56
803 870 43
909 175 13
240 743 99
334 612 93
140 341 07
935 533 82
456 130 97
598 804 05
155 314 19
719 422 08
976 780 38
888 872 95
182 145 32
827 222 45
383 949 99
250 585 81
782 817 21
615 634 26
317 654 53
414 758 91
644 581 95
261 872 41
057 539 06
702 613 29
144 540 43
834 987 49
930 056 04
662 545 20
292 032 77
595 858 16
112 120 89
257 059 12
835 010 29
427 170 61
385 667 35
587 812 06
167 110 35
750 849 88
362 644 37
642 106 32
500 568 18
957 617 87
684 067 36
930 498 23
702 026 68
099 368 26
104 090 90
784 378 66
415 272 83
438 258 08
192 097 53
972 661 10
674 923 58
217 971 46
002 684 43
766 944 50
090 986 17
242 766 77
815 605 05
109 584 72
782 695 52
131 187 17
087 001 22
310 679 83
409 403 45
738 816 72
643 023 32
447 798 50
620 736 77
284 267 77
568 211 73
496 583 76
591 680 10
155 621 91
923 704 90
