330525 0348 118
200119 1996 858
670609 0801 789
330624 2117 538
000923 0905 569
771023 1735 108
650317 3060 699
141104 0476 218
640710 0471 778
920318 7717 898
540307 5908 339
660227 9228 879
021210 4545 499
360229 7044 819
080119 8979 249
491017 9697 488
120523 5957 149
990809 3766 888
430826 8896 058
790203 8469 319
110528 2800 439
550316 4139 059
680412 2378 558
730706 6755 909
940816 9372 449
720208 4969 848
801122 9729 999
590519 7662 298
580719 3180 748
931006 4349 909
590419 4911 688
440719 0512 798
910428 8925 569
160517 3199 149
150130 7822 398
960821 9593 238
751229 6660 479
220422 9218 409
110730 5531 009
370724 6744 818
190323 4662 359
700825 2238 499
010828 4852 688
650910 9540 018
210830 6350 678
370831 9415 279
120402 1954 838
560326 0348 208
030820 2539 619
650120 5402 078
941107 2508 478
330912 5190 858
160731 4304 378
460309 4480 479
380828 2608 059
840216 2223 469
881216 8329 448
900325 7355 109
181211 2954 809
910725 1817 608
660811 5766 408
910826 7975 848
911226 3262 808
440819 9789 699
770525 9739 558
560509 3847 798
830702 3936 819
390712 1264 428
810418 7938 099
640811 7621 128
760412 4087 338
820820 0969 189
501202 4234 198
950324 3998 008
591028 0697 209
151111 1569 289
200821 8568 909
460207 3637 219
091029 0807 398
400324 2853 698
070617 1249 069
040929 3462 999
060520 8420 509
940629 1328 718
370228 6155 549
600114 0029 019
571211 4257 778
861210 9331 299
730220 2347 939
601005 1416 088
170526 3121 048
821014 6243 899
161105 9303 818
570620 5102 708
670731 1195 619
070721 9736 929
420725 9940 078
491029 0225 129
481229 2924 698
960106 5024 898
010722 2989 639
750220 9923 378
400714 6580 268
810519 4589 309
970216 9067 818
490515 4234 858
990303 1569 078
381013 9137 609
160122 8146 979
630425 4343 239
970404 4557 249
531127 7609 869
940506 7070 949
571110 4296 639
520813 3033 759
680207 0044 629
550506 6783 359
000903 1818 828
080210 1542 149
381006 9974 798
750428 3320 979
540530 0048 959
180927 2660 309
060812 7035 088
031021 8374 229
130930 2743 679
180620 8745 528
770211 5954 538
581120 6191 779
940729 4152 338
091015 1912 209
941211 1434 998
130207 3169 968
380127 3581 478
700318 6883 098
690424 3460 438
630722 9102 328
731226 6454 198
101121 8627 588
111026 7592 699
140502 0914 279
500831 4530 309
790317 3891 379
410117 3252 168
220509 8069 369
500526 2830 279
690718 1782 679
140629 7447 259
130317 8941 358
980420 5908 258
401105 4325 718
220601 8313 438
910221 4797 809
860726 3722 468
930724 5405 278
771224 8528 158
420817 9082 368
851024 3103 979
760730 0864 749
721219 1482 539
050218 3395 309
331029 2284 449
910626 3872 339
210425 9649 549
200802 1627 978
870222 4693 198
540910 1507 089
750806 6736 299
950111 2465 678
901023 4171 718
540109 0755 878
120423 0277 369
671230 3681 359
501114 4811 899
600217 1524 878
460510 2121 878
540316 6811 988
540611 1290 958
700618 6050 008
350814 6113 788
670409 7283 309
340323 8315 588
200828 1435 678
810114 0000 949
450704 7613 158
160809 8377 529
051223 9101 089
641216 7023 959
990111 1790 348
180808 7925 559
721210 1262 979
610709 8688 578
470801 0520 258
370129 2497 718
131126 5690 228
890518 7203 329
160717 9189 488
060425 1536 118
700323 3664 448
040621 8593 338
760904 8667 609
170206 0485 319
730307 2781 238
571107 2068 638
680531 1426 868
420718 4164 628
880108 1574 358
790416 8076 409
340402 5634 359
350322 0550 228
771229 7222 998
741016 8501 259
750627 1983 459
540521 0516 099
200601 5907 288
450525 9144 048
411212 4408 368
530508 1666 868
400208 5493 219
790503 8928 099
461017 2647 659
171029 1064 629
020227 1227 189
160327 8309 388
450109 3579 059
640621 2137 339
840226 3818 169
210524 1685 918
640114 2589 559
591010 0537 329
470227 7178 658
590613 1110 068
060324 4177 669
381109 8441 319
910207 2557 028
971123 6401 809
111019 1222 209
730311 1291 938
750612 4546 659
780106 1482 289
410524 9716 109
470827 2441 639
120621 8175 238
611222 3425 328
430614 9175 648
531026 9975 059
501224 6568 038
610330 3185 968
030228 9207 198
710607 9941 048
790525 8679 869
590307 8314 889
060320 9967 799
710119 7175 898
721009 5694 748
890620 3984 998
821109 8365 629
960829 6849 338
031102 5823 118
830629 6814 459
450707 7777 909
380107 4512 738
360315 9935 698
890924 4166 019
440217 3377 909
400409 9234 759
790911 0564 148
570415 7795 629
820527 6592 169
900709 0102 358
401009 9712 239
400202 8585 908
580717 4559 479
950221 7630 209
660228 6705 808
470405 5166 679
591116 6831 549
441226 3958 689
030914 5969 629
771213 3581 708
470829 6770 948
810611 2061 078
410102 5618 338
941214 1845 669
900428 7102 668
170403 3107 989
070130 2238 738
170526 0267 608
540719 3391 529
800813 6405 868
580414 5943 848
381025 0305 069
721127 0249 218
220205 3413 449
211024 7572 329
090128 4682 739
881220 8573 829
650101 4849 558
840321 7161 128
620420 7694 898
570530 7706 448
500107 7986 388
600104 3636 729
040421 0648 399
860906 8674 498
681104 6760 958
900318 4262 308
360317 0898 079
740911 5316 899
360425 2383 588
410915 7208 349
381123 5488 059
921005 6060 909
760402 9695 228
920828 6389 039
210820 4214 868
211009 6610 608
930706 9068 048
651118 6617 019
020703 1377 028
220510 2993 328
520601 4598 338
040330 5577 428
671026 4235 959
850825 1714 069
800105 9756 029
900427 6119 988
490317 7703 669
140603 7062 538
940517 7156 748
121203 4618 109
120327 6384 188
801030 7827 249
770607 9283 119
661017 4085 809
990315 9157 159
790119 4042 539
020822 3499 769
100107 4000 118
700507 7496 978
101212 1049 779
760715 0165 198
210904 0950 739
041026 5316 079
380914 8396 699
440326 3331 099
411001 1148 168
190303 5799 849
690406 9167 899
521022 8297 639
500318 1621 108
011006 5586 129
561114 9275 118
550324 6989 879
700205 2432 328
851018 9170 359
210105 9245 308
920306 1186 348
680505 2159 859
591101 1334 209
531203 6085 169
010103 2877 488
700328 3515 098
480916 1796 368
530910 4145 839
000929 1937 539
211111 1650 938
220405 3789 268
930527 4815 349
931006 1880 669
180121 8626 589
400928 4264 888
190211 4492 139
850513 4473 819
360927 4591 209
030130 4674 709
700315 6097 098
500808 0419 289
190108 6318 478
000213 1250 548
630206 5310 419
861209 7344 749
890704 0285 039
680401 6300 858
540515 1948 698
010531 0146 468
780603 1561 358
570330 3604 289
210414 4990 098
590421 9541 059
101102 3606 308
090715 9128 889
780322 9748 178
991108 8187 559
810618 4853 469
800815 7979 419
861104 3450 768
970922 8179 579
860426 3088 119
130315 0209 159
140420 5577 449
920509 2731 828
530728 5717 319
691002 8052 239
390625 8584 778
881125 8197 278
191120 6970 448
750623 3614 968
540910 2492 709
360715 2631 428
720816 8775 898
470722 4055 109
080116 0924 319
061212 3883 499
560521 9092 618
610215 0489 908
790223 2949 958
831228 4510 719
951231 3246 849
340828 0207 259
190723 6916 749
640416 2909 369
881203 4650 038
380519 3596 419
920329 8357 098
850220 3773 428
350607 4335 239
430510 8638 468
611209 7264 638
100210 4424 259
741021 1177 419
400309 5362 618
360901 4688 598
821007 8023 588
360205 5371 369
050803 7719 469
030525 9454 239
530319 2569 718
430306 8125 179
470727 2138 608
130721 8321 279
100602 9855 848
370630 0352 119
651206 4988 009
101020 8538 808
180422 6391 449
851201 1300 778
650506 4083 489
610704 0372 918
390826 3640 769
131224 0454 379
701223 7249 838
430609 5902 329
180823 4201 388
581004 6373 018
690609 2948 469
150614 2802 129
200620 9440 428
130521 3315 119
080312 0125 079
511204 8379 498
800914 5492 329
541127 2611 809
590930 1718 779
011115 7249 729
020507 8451 438
141105 7516 419
500712 8079 248
530726 5003 318
960227 0499 549
540921 0205 339
130913 0827 719
540318 6424 729
560226 5135 219
031214 2935 489
860604 1688 799
690218 7917 348
811115 7629 118
050705 6201 718
700728 7795 599
200526 8484 829
600929 3042 798
940817 6809 018
910907 5752 478
580405 4337 879
360229 9384 689
350318 6278 128
411227 5594 599
630103 6868 119
490613 9540 389
711004 9344 188
360411 8998 859
940813 8553 718
570225 0380 899
100515 0165 268
940928 0234 889
331119 3094 749
220504 7211 529
870710 5147 139
781127 2692 299
940830 9068 818
060601 8637 319
530625 6555 349
510610 0516 449
790130 3553 988
040915 6238 929
970304 1196 859
911124 8399 439
600329 3491 738
530515 9988 308
980317 5096 269
701225 3846 139
010324 0601 559
641101 2764 228
530126 4509 089
690323 3434 858
941104 7343 439
390327 0185 428
671017 5424 168
890620 5145 799
621118 6370 819
181109 2486 879
820109 2286 568
871020 4067 548
820524 2369 569
000712 3917 939
711027 3170 038
970504 8085 548
951203 2328 188
560914 1896 049
200806 9173 889
051130 9534 069
490902 7474 198
550517 0872 579
950422 2082 879
790421 2149 369
990104 0744 728
580525 5671 569
180108 2145 598
681009 2706 779
610715 3070 688
100726 6448 868
820422 1399 158
800824 7656 958
730527 9526 338
361217 8472 998
130701 0004 888
780708 5767 029
100407 0893 439
681118 0752 178
890605 8887 228
671108 9491 228
690131 6785 798
771010 3513 328
360713 6752 758
110317 6197 308
171228 5814 008
910426 3318 909
161121 5540 289
690121 0324 548
920228 4719 709
530724 6044 989
731219 1313 889
800126 5302 429
371225 4549 279
860204 7390 858
500804 0829 359
590722 8958 679
700304 6675 519
661021 3932 289
390514 8365 638
490410 9592 669
450905 6892 979
641202 8009 028
700628 6558 178
890703 5069 399
780605 2334 949
420413 2143 749
710915 3501 538
780306 6512 219
350602 7397 599
890115 8787 538
770127 4981 508
171115 0967 238
940205 5445 348
330713 3766 638
731218 2850 188
340905 0848 079
610418 7949 688
890105 6712 768
510111 2169 469
680111 1906 368
880117 4990 018
960111 3081 789
630311 2894 019
140124 4316 989
970611 6343 819
160720 4628 669
770502 3352 439
131026 3087 058
520626 0855 379
160330 0442 619
130327 7228 899
521001 6655 319
841029 2802 609
030520 8160 199
820325 1194 418
040127 9311 179
470811 4745 098
170614 9485 488
750614 2092 338
460905 7199 139
731010 1214 889
620109 0439 679
840128 3813 289
751021 0927 828
030907 2698 268
730315 0120 619
780827 3800 619
441028 4046 739
350916 7724 128
731017 5232 288
060217 9865 929
610711 6466 699
771116 9486 038
410922 2780 778
680906 9955 649
520121 3959 398
730318 4422 819
631229 1786 399
170629 3021 068
980424 4332 408
571001 4390 588
040612 2063 369
850114 1968 448
600509 9676 459
750211 7705 458
201215 4614 269
190727 0755 588
850713 8306 689
740308 9594 919
830111 3960 288
340625 1509 668
040822 3017 809
061204 2064 769
760808 7916 109
200315 1447 428
760406 2442 148
390717 5366 828
801009 8684 439
170727 5135 829
400208 6937 969
760627 5305 808
351022 4306 748
821208 8663 848
541125 1164 789
651115 9927 838
340205 6995 018
881230 8492 339
990630 5834 279
860922 4789 428
050410 7910 018
720428 4006 658
450901 7346 688
930829 8933 228
921220 4080 029
351218 6320 508
780911 5636 509
140608 4840 158
070703 8951 379
680124 1652 379
021227 8822 799
040625 2908 278
921109 9991 218
601223 9395 968
650406 3913 628
920829 7377 699
400822 7538 478
160418 5740 129
120525 3326 878
880605 1874 578
690228 9595 339
560325 0713 728
701025 1439 759
550619 2410 439
520424 7707 439
631029 4741 179
080601 6378 128
730304 4354 729
470513 4953 538
430523 8904 788
801104 9343 549
790805 9359 738
740530 5135 838
640223 1092 778
920124 9536 569
900607 4632 578
181122 2387 239
920131 5484 468
601016 5232 729
801122 8443 149
540313 5480 189
671019 6792 669
220601 3148 648
560317 5565 819
880117 0778 639
980806 6960 928
810728 8931 629
150315 3303 758
590314 7066 618
460924 8819 228
771026 6848 029
480630 2166 759
570912 7609 108
720403 3903 529
840505 2658 558
220625 0737 269
851110 0446 888
150522 8306 889
211221 4475 768
151028 5132 308
750508 3506 908
150412 6598 899
030907 2993 738
911009 7642 118
080729 2764 408
890425 7105 989
510802 5227 018
810105 7180 628
090203 5163 248
120125 8206 958
370805 1286 349
700810 1688 968
350807 3926 599
510818 9865 348
681205 5456 979
060718 9704 878
960225 0997 919
160207 9190 879
400116 0164 048
710120 3778 619
181106 2376 149
620609 8410 418
731218 5337 258
330717 3906 109
400918 9333 349
210308 7876 948
340209 8964 119
700901 5022 418
210606 4369 169
960925 4700 008
470919 1393 838
190714 7759 939
961209 0318 209
450721 1726 708
541127 6304 549
410704 5629 709
961020 1762 468
340807 4862 618
741126 4610 428
851027 5520 788
