679 706 448
372 870 907
783 506 313
518 173 885
525 820 100
326 190 952
667 098 704
506 668 396
468 903 092
426 329 871
726 904 098
043 657 110
954 486 876
118 556 612
568 730 944
103 670 903
608 713 364
719 779 536
775 052 252
720 292 309
994 195 517
816 293 598
272 624 849
665 466 587
324 485 480
299 819 330
910 087 698
171 160 991
986 048 422
506 353 205
518 105 082
216 114 181
334 069 340
649 113 070
318 106 572
627 131 211
047 607 015
186 130 753
837 839 841
026 624 000
214 465 496
735 899 217
753 094 368
229 746 255
508 408 108
124 481 035
514 700 427
287 901 895
050 954 641
731 248 967
213 708 047
558 357 430
319 594 224
109 708 687
481 640 731
415 465 040
673 281 893
777 207 449
685 075 918
240 021 786
516 371 860
938 576 699
229 908 756
484 472 539
758 145 810
111 752 607
874 770 109
782 270 453
495 700 329
366 150 413
081 053 141
549 324 824
561 905 793
739 284 671
048 656 359
926 540 981
107 906 620
682 515 115
429 306 164
486 794 172
407 343 344
301 149 549
046 902 429
682 008 358
473 075 264
795 294 037
163 496 201
840 427 609
259 918 736
504 828 541
820 098 164
399 819 309
071 084 670
005 873 352
940 257 120
894 140 536
243 509 838
916 268 791
375 850 632
299 370 997
406 213 679
024 276 414
233 812 746
511 266 445
306 971 468
133 248 957
712 086 876
202 300 843
268 426 728
528 885 527
450 504 904
835 101 296
615 089 812
908 141 142
950 361 338
012 779 978
708 259 414
347 853 646
130 220 505
950 400 774
499 946 371
122 941 037
133 316 719
872 891 939
473 286 747
479 144 584
507 718 487
829 045 619
641 878 272
718 177 695
522 489 381
818 039 864
117 033 575
489 810 177
871 474 017
036 985 276
689 914 457
407 883 801
311 351 081
291 109 315
312 901 293
759 772 054
087 292 867
966 037 121
674 918 906
214 854 888
618 720 013
720 752 561
947 117 043
124 561 096
318 527 264
862 123 602
189 193 894
012 988 025
775 403 558
551 070 315
441 359 304
101 694 454
720 687 845
836 146 556
655 543 301
078 928 818
794 230 174
585 811 974
349 040 363
415 532 827
712 007 309
594 690 349
985 051 867
730 272 450
339 673 844
792 679 911
618 138 113
891 980 745
535 649 488
883 813 574
260 160 997
586 746 914
817 871 198
511 605 759
665 450 092
632 350 017
829 181 206
499 657 160
001 758 468
612 724 900
288 091 950
041 696 080
414 340 206
469 280 585
648 040 894
768 074 553
411 691 634
680 325 130
370 340 092
420 032 259
278 284 347
090 202 666
825 060 131
985 859 081
822 402 152
803 226 776
946 040 400
684 872 000
166 689 798
533 048 484
061 439 149
142 833 319
766 977 679
039 975 127
346 508 865
096 876 624
512 096 022
922 069 178
047 868 089
012 522 611
729 446 277
061 104 514
172 108 300
501 518 860
949 501 783
617 690 995
817 706 795
128 508 111
737 239 336
765 351 620
184 916 293
266 157 437
496 923 380
094 382 393
934 199 150
105 239 174
895 515 197
793 127 334
307 946 118
200 688 170
049 104 367
726 329 271
093 502 230
077 482 152
613 818 318
260 809 395
895 577 210
507 517 607
071 623 179
275 487 587
930 686 435
709 961 819
893 302 004
071 068 936
791 494 144
311 785 351
137 080 150
506 912 360
234 525 042
843 959 434
511 222 722
028 660 589
517 020 707
103 810 817
286 703 153
349 430 950
700 047 806
944 527 893
266 354 635
354 920 366
112 003 501
910 203 334
441 216 165
995 729 945
741 450 729
302 172 614
110 190 962
024 056 199
567 386 047
960 960 787
791 542 645
484 312 329
441 197 295
942 399 452
849 753 256
616 091 184
737 424 607
112 611 506
973 771 647
385 526 028
557 922 517
166 125 770
005 930 360
635 624 065
042 932 046
273 442 866
003 626 123
913 109 072
773 537 888
355 086 831
508 683 062
256 703 014
000 892 979
703 930 950
300 806 444
811 581 523
044 011 183
411 227 174
335 951 002
386 963 766
903 094 397
858 952 397
391 818 968
078 960 019
221 520 231
289 842 191
262 338 913
122 159 753
908 005 970
798 206 821
671 518 744
144 185 360
717 791 110
287 119 333
601 127 563
875 169 005
103 321 100
923 150 006
068 542 675
011 622 046
397 072 458
718 407 837
617 921 305
606 210 074
132 491 010
151 550 541
116 730 046
782 532 969
497 803 319
962 023 303
385 409 435
683 413 821
679 560 547
132 805 312
211 962 369
595 048 632
272 694 113
540 545 521
279 386 566
674 858 141
249 873 139
454 711 566
051 793 557
151 737 781
806 468 808
403 127 992
693 985 930
635 166 717
241 061 713
630 915 003
904 220 107
727 478 111
708 228 967
543 002 804
523 520 886
059 761 289
006 073 631
128 910 683
500 523 611
970 785 460
335 706 750
572 303 166
947 901 157
019 963 015
987 510 012
271 379 773
149 433 241
027 383 923
917 352 563
999 633 693
164 307 066
052 046 994
457 252 666
985 169 361
036 344 550
677 154 672
831 180 977
655 429 681
956 959 498
520 279 075
416 286 671
398 008 891
665 696 712
428 723 764
800 013 124
048 361 495
512 434 515
780 409 218
559 894 556
729 971 923
031 049 103
056 700 156
205 805 233
000 481 871
503 659 406
670 416 616
392 448 996
741 956 813
335 540 075
207 707 698
115 713 316
073 734 703
282 771 907
257 539 375
419 209 006
753 273 738
413 153 001
431 219 283
919 071 181
880 427 559
963 345 018
654 992 903
676 986 713
711 211 416
901 246 178
149 605 146
317 499 104
307 380 118
232 434 396
427 380 224
466 772 007
864 460 967
028 047 561
982 077 436
214 202 833
662 825 366
850 364 281
994 366 641
924 344 117
369 653 186
000 900 799
968 352 528
127 846 067
649 391 256
001 909 955
173 265 272
664 052 197
640 169 145
609 505 310
294 186 330
220 738 455
069 226 446
204 754 162
483 154 931
235 833 709
374 239 305
225 153 872
017 779 997
555 549 385
039 945 795
666 291 230
666 322 562
826 284 226
057 048 007
452 026 773
283 160 319
748 104 106
678 204 299
433 596 336
136 131 731
349 104 012
402 998 718
037 924 211
479 734 686
561 567 783
558 661 819
890 686 614
988 699 857
481 073 478
418 183 710
693 238 950
152 435 848
464 187 528
747 201 280
876 390 112
535 860 036
606 597 010
559 213 450
535 708 151
550 028 992
765 224 446
917 280 815
333 521 208
110 650 825
448 552 050
388 464 397
123 724 650
217 522 317
642 100 110
395 824 533
067 868 237
703 129 498
617 229 698
198 367 826
545 166 440
635 690 697
123 906 294
103 267 042
233 315 531
893 574 393
128 082 887
798 546 931
174 527 617
794 994 641
216 544 425
709 940 230
700 694 659
167 182 962
311 921 545
010 792 182
869 614 915
416 980 723
389 848 505
437 240 401
807 242 252
343 249 714
881 817 110
157 296 626
903 713 956
418 105 170
226 764 089
468 761 014
581 498 824
104 079 804
879 343 940
210 150 774
346 591 783
149 048 614
925 910 143
114 648 156
025 569 305
405 917 979
019 818 803
361 191 419
331 997 430
988 117 600
133 534 598
754 511 171
877 088 723
621 093 651
189 089 839
166 088 229
372 176 314
490 651 386
665 860 277
797 015 600
763 492 926
701 808 857
853 733 745
555 242 008
407 796 353
192 615 337
871 622 835
530 349 804
448 028 520
139 949 501
119 446 908
465 361 281
021 356 875
238 502 275
271 068 269
951 084 919
492 184 681
953 394 494
815 815 207
602 138 401
260 269 283
232 681 641
900 101 328
055 901 992
754 572 615
730 222 160
583 287 095
024 316 311
910 134 188
912 228 005
252 039 003
492 242 909
994 229 273
428 571 013
001 172 909
531 047 256
793 685 200
103 515 162
977 777 083
317 027 626
593 754 017
081 971 891
573 299 821
498 115 780
992 346 888
587 239 484
781 297 179
995 999 232
391 720 086
122 717 525
171 266 326
607 023 977
344 951 079
413 054 243
413 803 538
720 746 085
546 072 326
954 228 975
220 986 515
081 258 865
076 707 624
631 920 888
690 889 602
948 898 167
329 153 543
593 257 847
554 942 064
485 744 780
992 468 419
490 629 881
414 398 446
517 636 356
371 071 672
622 630 975
651 595 517
748 555 022
371 438 583
530 379 366
528 625 780
005 298 036
609 771 311
300 031 220
049 745 736
166 647 105
701 799 997
590 903 975
323 228 759
801 409 550
274 272 877
554 082 741
250 119 549
892 496 907
559 430 652
932 636 510
797 295 409
927 570 963
993 593 445
356 840 087
735 641 206
201 334 782
640 488 418
753 195 763
051 733 382
429 000 113
183 433 766
294 497 954
889 411 256
386 814 396
348 874 104
380 924 568
628 599 292
521 445 592
801 207 196
094 489 821
562 586 668
944 006 142
550 171 007
780 473 887
957 290 865
381 161 897
031 478 308
499 341 238
865 512 573
661 582 675
965 045 295
937 718 580
523 080 334
594 942 819
099 022 254
941 362 580
951 161 207
800 258 229
401 571 620
748 016 616
955 989 839
408 789 519
985 310 285
288 271 874
662 838 907
414 511 172
573 947 464
409 503 154
164 755 957
743 102 907
681 820 741
535 529 776
475 244 718
480 011 236
818 961 041
175 199 405
372 337 351
094 117 921
251 858 488
309 059 604
490 971 742
841 812 231
913 969 371
894 865 580
012 158 995
383 854 573
561 195 006
942 722 311
792 997 205
384 802 014
235 530 222
863 757 296
062 828 855
563 548 579
618 425 074
850 583 123
063 506 180
260 399 401
276 813 197
445 346 155
958 694 683
530 796 556
437 610 975
818 083 662
479 680 516
878 108 194
568 821 952
568 652 649
613 139 327
935 798 825
163 471 923
817 552 687
062 853 446
420 281 098
718 134 112
425 792 806
215 957 378
394 581 029
060 359 422
631 310 160
610 967 806
527 981 360
417 148 085
599 413 423
071 886 137
894 781 124
601 115 389
409 843 589
367 340 881
667 271 230
786 066 165
012 275 138
301 907 850
150 760 034
223 012 394
319 167 679
014 125 041
919 913 763
690 241 266
024 403 244
880 650 455
036 209 113
970 467 894
738 556 649
602 097 203
970 587 885
900 740 558
248 539 400
118 910 605
983 744 075
859 721 385
912 789 381
942 213 745
514 091 603
650 989 097
116 219 214
893 034 750
871 717 232
200 200 744
500 514 731
730 481 721
272 186 977
405 957 504
835 578 440
132 012 771
433 526 617
517 362 232
270 908 696
251 417 426
185 085 759
358 660 803
063 163 415
632 327 232
055 136 236
820 657 530
139 276 107
719 044 782
091 601 433
522 708 323
051 210 000
313 920 641
948 711 335
023 543 711
686 380 100
020 831 385
851 362 597
031 561 077
970 915 191
219 399 324
029 819 189
804 026 120
480 305 953
667 818 852
209 164 078
126 050 381
297 372 638
700 988 340
264 067 054
167 410 857
512 809 010
767 027 053
651 051 848
841 475 792
117 591 315
701 581 213
106 110 799
152 182 619
696 388 115
